CUSTOMER_KEY	CUSTOMER_ID	OPERATING_REVENUE_TRAILING_365	CUSTOMER_ORDER_FIRST_PLACED_DTTM	CUSTOMER_ADDRESS_ZIP	CUSTOMER_ADDRESS_CITY	CUSTOMER_ADDRESS_STATE
38518824750	122860849	6012.25245000000	2021-01-29 00:00:00.000	85298-2317	GILBERT	AZ
30253004247	88340965	6006.80311000000	2020-03-16 04:00:00.000	48446-2987	LAPEER	MI
8722500855	47056472	6006.09082000000	2018-12-06 05:00:00.000	11217-3570	BROOKLYN	NY
5242387	5841770	6004.85883000000	2017-08-12 04:00:00.000	77477-3909	Stafford	TX
34291648645	102008515	6004.62733000000	2020-07-02 00:00:00.000	78957-2252	SMITHVILLE	TX
3784552	471948	6002.04698000000	2013-04-12 04:00:00.000	79504	Baird	TX
29248753886	85741288	6000.23904000000	2020-02-11 00:00:00.000	48076-3023	SOUTHFIELD	MI
6939983	1579376	5994.43112000000	2014-04-07 04:00:00.000	33458-4052	Jupiter	FL
37173141823	111954630	5992.03781000000	2021-04-21 00:00:00.000	33759-2500	CLEARWATER	FL
5828814	6183857	5986.91907000000	2016-01-13 00:00:00.000	92708-6545	Fountain Valley	CA
305000468	14552451	5986.87284000000	2017-02-27 00:00:00.000	30028	Cumming	GA
23951750460	70528955	5985.80817000000	2019-09-02 00:00:00.000	21701-6533	FREDERICK	MD
8102680	4946592	5982.68347000000	2015-12-31 00:00:00.000	28546	Jacksonville	NC
466254026	16320468	5981.43612000000	2017-04-18 04:00:00.000	75148-9167	Malakoff	TX
42752828	11621498	5973.38666000000	2016-11-28 05:00:00.000	75060	irving	TX
1918313	212802	5968.57998000000	2012-07-31 00:00:00.000	37743	Greeneville	TN
21831751634	66119797	5967.05510000000	2019-07-05 00:00:00.000	98501-2727	OLYMPIA	WA
779501025	18730379	5963.75846000000	2017-06-24 00:00:00.000	74840-3545	EARLSBORO	OK
7000016	1795576	5957.43710000000	2014-05-26 04:00:00.000	15642	North Huntingdon	PA
1966752193	26913410	5953.37627000000	2018-01-31 00:00:00.000	44118-2433	Cleveland Heights	OH
60017581341	263707900	5953.03945000000	2023-10-07 00:00:00.000	02067-2020	SHARON	MA
2277253613	29834091	5951.38126000000	2018-02-04 00:00:00.000	19425-1417	CHESTER SPRINGS	PA
1284000167	21923535	5948.52151000000	2017-09-12 00:00:00.000	90007-3823	Los Angeles	CA
43856071490	139038682	5944.85790000000	2021-05-17 04:00:00.000	11370-1364	East Elmhurst	NY
58645086124	198810045	5943.55941000000	2022-05-17 04:00:00.000	28092-6888	LINCOLNTON	NC
11304976	11525592	5937.78869000000	2016-11-14 00:00:00.000	78727-2810	AUSTIN	TX
1124001	9055182	5929.56015000000	2016-07-16 00:00:00.000	85629-9227	Sahuarita	AZ
1215000566	21549660	5922.11258000000	2017-09-04 00:00:00.000	42122-8781	ALVATON	KY
814252	89729	5920.80253000000	2012-02-17 00:00:00.000	53574	New Glarus	WI
8087897	4840794	5920.48914000000	2015-08-30 00:00:00.000	92545-2135	HEMET	CA
26892000391	80505662	5919.64694000000	2019-12-07 05:00:00.000	72223-5160	LITTLE ROCK	AR
232251097	13806911	5917.55034000000	2017-02-04 00:00:00.000	30062	Marietta	GA
2296750882	30029251	5910.14945000000	2018-02-07 05:00:00.000	93650-1160	Fresno	CA
4175928	4374851	5904.09844000000	2015-09-04 00:00:00.000	20772	Upper Marlboro	MD
1839510	1439191	5903.25470000000	2014-03-04 05:00:00.000	30306	Atlanta	GA
45668	59422	5902.08554000000	2012-01-05 00:00:00.000	11209-1805	BROOKLYN	NY
4072501172	36788718	5898.86234000000	2018-06-10 00:00:00.000	95656	Mount Aukum	CA
65924085583	898608894	5898.78012000000	2022-10-26 00:00:00.000	90272-3959	PACIFIC PALISADES	CA
4188427	4428222	5896.81557000000	2015-07-12 00:00:00.000	22645	Middletown	VA
1473000422	23050798	5895.67167000000	2017-10-10 00:00:00.000	34996	Stuart	FL
221751001	9474631	5892.26066000000	2017-01-30 05:00:00.000	76092-5728	Southlake	TX
2256254268	29667661	5891.88089000000	2018-02-01 05:00:00.000	98406-1704	TACOMA	WA
994500846	20277140	5889.41483000000	2017-08-02 04:00:00.000	92028-8965	FALLBROOK	CA
80605590871	918800040	5885.34149000000	2023-08-03 04:00:00.000	72712-7942	BENTONVILLE	AR
15927750278	57320101	5884.40358000000	2019-03-28 00:00:00.000	92011-4078	CARLSBAD	CA
7869947	3179000	5883.81676000000	2015-01-27 00:00:00.000	95667	Placerville	CA
5169694	5570459	5882.54103000000	2015-11-15 00:00:00.000	94703	Berkeley	CA
4957018	4896104	5881.98331000000	2015-09-06 04:00:00.000	44256	Medina	OH
8054322	4564956	5880.47395000000	2015-07-28 00:00:00.000	85255-2542	Scottsdale	AZ
10173750215	49547565	5877.86510000000	2018-12-24 00:00:00.000	91506-3237	BURBANK	CA
61630308658	892548809	5873.79780000000	2022-08-08 04:00:00.000	90290-4238	TOPANGA	CA
1290000204	21950679	5867.13732000000	2017-09-13 00:00:00.000	44843-9706	LUCAS	OH
305000975	14557352	5866.60938000000	2017-02-27 00:00:00.000	11105-1002	ASTORIA	NY
741502696	18455399	5865.59537000000	2017-06-16 00:00:00.000	45242-5033	Cincinnati	OH
3196452	2934730	5861.57138000000	2016-09-17 00:00:00.000	121573607	Schoharie	NY
60765094202	264915355	5855.07961000000	2022-06-25 04:00:00.000	27803-8526	ROCKY MOUNT	NC
4778855	4275431	5854.60287000000	2015-06-23 00:00:00.000	27104-2016	WINSTON SALEM	NC
2245123	2144049	5851.30180000000	2014-08-05 00:00:00.000	94024-5229	Los Altos	CA
3014628	2448438	5850.12594000000	2015-03-09 04:00:00.000	67042-9018	El Dorado	KS
62599095391	894011992	5849.86136000000	2022-08-01 04:00:00.000	35976-8258	GUNTERSVILLE	AL
320000847	14690198	5846.57482000000	2017-03-24 00:00:00.000	07005-1600	BOONTON	NJ
7792287	2875842	5846.12395000000	2014-12-10 00:00:00.000	37938	Knoxville	TN
2590500521	32361695	5835.62324000000	2018-03-21 04:00:00.000	37221	Nashville	TN
5245857	6539605	5827.72305000000	2016-02-05 05:00:00.000	23606-2649	NEWPORT NEWS	VA
4947942	5462815	5825.29589000000	2015-11-06 05:00:00.000	32226	Jacksonville	FL
45542614010	154475842	5824.15544000000	2021-07-23 04:00:00.000	02081-1427	WALPOLE	MA
409251690	15669188	5816.24564000000	2017-03-31 00:00:00.000	67357	Parsons	KS
68813090526	903810327	5812.21504000000	2022-12-15 05:00:00.000	40218-4545	LOUISVILLE	KY
2424001121	31050740	5810.70389000000	2018-02-26 00:00:00.000	19026-4917	DREXEL HILL	PA
5762302	5922651	5810.58121000000	2015-12-14 05:00:00.000	17345	Manchester	PA
4912070	4749832	5809.90360000000	2015-08-20 00:00:00.000	15019-2034	BULGER	PA
7044685	9948058	5809.00791000000	2017-01-24 00:00:00.000	43402	Bowling Green	OH
2383751243	30710577	5807.93240000000	2018-04-05 04:00:00.000	32141	Edgewater	FL
1438500184	22848768	5805.91041000000	2017-10-05 00:00:00.000	76112-7105	Ft Worth	TX
2442002464	31193768	5803.97649000000	2018-02-28 05:00:00.000	14086-9643	Lancaster	NY
7244373	2681001	5797.33628000000	2014-11-10 00:00:00.000	68048-6700	PLATTSMOUTH	NE
2139688	9854660	5794.63884000000	2016-08-27 00:00:00.000	30633-6838	DANIELSVILLE	GA
680500755	17981426	5793.56800000000	2017-06-03 00:00:00.000	32821-6946	ORLANDO	FL
30877759705	91402022	5777.52164000000	2020-03-31 04:00:00.000	18077-9578	RIEGELSVILLE	PA
7909153	3332839	5774.52506000000	2015-02-18 00:00:00.000	33467	lake worth	FL
1768503201	24998767	5771.81364000000	2017-11-20 00:00:00.000	78640-9340	Kyle	TX
7984199	3967751	5765.97293000000	2015-05-15 00:00:00.000	11782	Sayville	NY
4143009	8623852	5759.42174000000	2016-06-23 04:00:00.000	66064	Osawatomie	KS
4017863	3770272	5757.96182000000	2015-04-18 00:00:00.000	76661-2037	MARLIN	TX
1515000482	23320369	5756.82583000000	2018-09-22 04:00:00.000	15227-1203	Pittsburgh	PA
3923610	3354982	5753.42371000000	2015-02-21 00:00:00.000	37873-6234	Surgoinsville	TN
53860835372	208267687	5745.42171000000	2022-02-07 05:00:00.000	93460-9168	SANTA YNEZ	CA
50983343312	197995622	5742.52634000000	2022-04-03 04:00:00.000	46060-4650	NOBLESVILLE	IN
2164755372	28920189	5738.90933000000	2018-01-19 05:00:00.000	53066-9405	Oconomowoc	WI
325250117	14606195	5724.76333000000	2017-03-04 05:00:00.000	44023	Chagrin Falls	OH
1707005506	24522165	5722.60299000000	2020-12-10 05:00:00.000	33619-2132	TAMPA	FL
486503011	16569389	5721.30906000000	2017-05-01 04:00:00.000	77954	CUERO	TX
8843132	6780056	5718.95320000000	2017-03-27 00:00:00.000	05143	Athens	VT
6248751516	43493538	5718.18353000000	2018-10-02 04:00:00.000	75075-0028	PLANO	TX
676503277	17949421	5717.33770000000	2017-06-02 04:00:00.000	78070-6006	SPRING BRANCH	TX
31365001439	93770571	5714.39732000000	2020-04-19 04:00:00.000	21047-1328	FALLSTON	MD
1791426	178667	5713.33464000000	2012-06-22 00:00:00.000	34461-9649	LECANTO	FL
1084510199	20805118	5712.36925000000	2017-08-14 00:00:00.000	14898-9768	Woodhull	NY
44291365369	148280514	5708.64589000000	2021-06-16 00:00:00.000	32081-6085	PONTE VEDRA	FL
45636398615	154995671	5705.31072000000	2021-07-15 00:00:00.000	95215-1813	STOCKTON	CA
46500354545	160024126	5704.04125000000	2024-02-02 00:00:00.000	13760-6236	ENDICOTT	NY
29216000936	85671634	5700.59706000000	2020-02-10 05:00:00.000	77316-5448	Montgomery	TX
8214377	5726801	5700.37476000000	2015-11-30 05:00:00.000	07676	Township of Washington	NJ
403251870	15595484	5694.50175000000	2017-03-29 00:00:00.000	97239-3648	PORTLAND	OR
900958	8701569	5694.11589000000	2016-07-16 00:00:00.000	53213-2541	Wauwatosa	WI
9040501321	48088228	5693.10072000000	2022-02-23 05:00:00.000	91791-4200	WEST COVINA	CA
6790131	1061203	5692.74105000000	2013-11-29 05:00:00.000	95747	Roseville	CA
4215862	4569903	5691.78418000000	2015-07-29 00:00:00.000	02717-1911	E Freetown	MA
2485500008	16025790	5690.56663000000	2018-07-04 00:00:00.000	95640	Ione	CA
823220	497207	5687.46094000000	2013-05-02 00:00:00.000	32428-4502	CHIPLEY	FL
6003401	7468315	5685.74935000000	2016-04-14 04:00:00.000	79843	Marfa	TX
6007252762	42496333	5685.72242000000	2018-09-16 04:00:00.000	67208-3438	WICHITA	KS
32645252496	97216765	5685.50297000000	2020-10-18 00:00:00.000	48382-4625	Commerce Township	MI
2667000966	32945800	5684.75416000000	2018-04-01 04:00:00.000	93420-5704	ARROYO GRANDE	CA
3977946	3588834	5683.89225000000	2015-03-25 04:00:00.000	77523	Beach City	TX
3892302	3081830	5683.53626000000	2015-01-13 00:00:00.000	15120-3138	HOMESTEAD	PA
1194964	1138926	5681.15270000000	2013-12-16 00:00:00.000	27596	Youngsville	NC
1198501534	21469378	5677.74782000000	2017-09-22 04:00:00.000	92056-3437	OCEANSIDE	CA
1582502838	23746642	5677.21385000000	2017-10-25 00:00:00.000	67846-6100	Garden City	KS
2029101	9667013	5673.99359000000	2016-08-22 00:00:00.000	18103-3716	Allentown	PA
8062773	4634738	5673.91383000000	2015-08-06 00:00:00.000	60625-1108	CHICAGO	IL
931279	8747729	5671.94609000000	2016-06-30 00:00:00.000	94025	Menlo Park	CA
99500578	12432719	5669.33162000000	2016-12-18 00:00:00.000	85331-4733	CAVE CREEK	AZ
1119004600	20991175	5667.50052000000	2017-08-19 04:00:00.000	66206-1233	LEAWOOD	KS
3334501718	35008120	5660.19474000000	2018-05-07 00:00:00.000	92660-5901	NEWPORT BEACH	CA
6851383	1264212	5655.19581000000	2014-01-19 00:00:00.000	34990-5084	PALM CITY	FL
7180	22679	5653.02292000000	2011-10-27 04:00:00.000	33480-4231	Palm Beach	FL
4932002590	35733051	5652.69491000000	2018-10-17 00:00:00.000	02920-3300	CRANSTON	RI
3793133	3127404	5651.22903000000	2015-01-19 05:00:00.000	59808-1630	Missoula	MT
2074562	9755432	5650.12473000000	2016-08-22 00:00:00.000	33179-2844	Miami	FL
4094859	546750	5649.53599000000	2013-06-08 00:00:00.000	95747-6477	ROSEVILLE	CA
3037387	2482605	5648.25039000000	2014-10-07 00:00:00.000	76210-0593	DENTON	TX
2750046	10051069	5646.57297000000	2016-10-06 00:00:00.000	21122-4652	Pasadena	MD
7221933	2598371	5646.09348000000	2014-10-27 00:00:00.000	93060-9747	Santa Paula	CA
816228	482840	5645.24006000000	2013-04-22 04:00:00.000	03103-7382	Manchester	NH
4768500064	38572261	5639.51792000000	2018-07-14 04:00:00.000	60047-5268	long Grove	IL
49752857317	189108603	5627.51979000000	2021-11-12 05:00:00.000	11733-3746	EAST SETAUKET	NY
2892665	10294418	5626.82100000000	2021-05-14 00:00:00.000	32216-3131	JACKSONVILLE	FL
3044010	8455677	5619.33757000000	2016-06-13 04:00:00.000	85207-9101	MESA	AZ
8802176	6437929	5617.16327000000	2016-01-29 05:00:00.000	75670-5338	MARSHALL	TX
46247384889	158597182	5614.92207000000	2021-08-08 04:00:00.000	60302-3206	OAK PARK	IL
28802000054	77066148	5611.90119000000	2020-02-12 05:00:00.000	33312-5305	FORT LAUDERDALE	FL
3096592	10756683	5601.89904000000	2016-10-14 04:00:00.000	07054	Parsippany	NJ
1003501280	20329211	5600.02121000000	2017-08-03 04:00:00.000	33411-5301	West Palm  Beach	FL
21159750624	64394648	5599.04020000000	2019-06-23 00:00:00.000	73010-9394	BLANCHARD	OK
20490760904	38306258	5598.56332000000	2019-06-12 04:00:00.000	29910-5602	BLUFFTON	SC
1804754676	25297116	5597.35409000000	2017-11-25 05:00:00.000	48116	Brighton	MI
3976934	11230474	5596.97823000000	2017-11-03 00:00:00.000	29651	Greer	SC
1962252825	26894320	5594.84005000000	2017-12-20 00:00:00.000	33156	Pinecrest	FL
1317002096	22216644	5591.84473000000	2017-09-19 04:00:00.000	19464-2019	Pottstown	PA
9873750800	49127430	5590.06282000000	2018-12-19 05:00:00.000	97759-9766	SISTERS	OR
4939118	4843994	5588.26589000000	2018-04-13 00:00:00.000	84010-2665	Bountiful	UT
238094	360966	5585.72143000000	2012-12-30 05:00:00.000	27312-9280	PITTSBORO	NC
8873056	7019968	5580.48857000000	2016-03-13 00:00:00.000	75845	GROVETON	TX
5381751264	40502600	5579.32021000000	2019-10-22 00:00:00.000	94565-2920	PITTSBURG	CA
3050360	10522852	5575.06592000000	2016-09-30 00:00:00.000	95404	Santa Rosa	CA
23779000799	70196460	5572.68572000000	2019-08-23 00:00:00.000	85203-7224	MESA	AZ
66418513084	272073710	5570.42975000000	2022-10-19 00:00:00.000	30120-6020	CARTERSVILLE	GA
2065587	9817095	5563.55687000000	2016-08-25 00:00:00.000	94563	ORINDA	CA
4135675	4234155	5561.69208000000	2015-06-18 00:00:00.000	70607-8509	Lake Charles	LA
26161503914	76907912	5556.40309000000	2019-12-02 00:00:00.000	33592-2512	THONOTOSASSA	FL
7945047	3636226	5552.44834000000	2015-03-31 00:00:00.000	22947	Keswick	VA
1123510117	21015334	5542.66018000000	2017-08-20 00:00:00.000	28721-0196	Clyde	NC
30184012596	88202327	5541.09063000000	2020-03-08 00:00:00.000	98908-5012	YAKIMA	WA
22107750328	66585968	5538.20637000000	2019-07-09 00:00:00.000	07856-1401	MOUNT ARLINGTON	NJ
1192274	9178556	5537.37362000000	2016-07-23 00:00:00.000	94705	Berkeley	CA
21267753259	65287737	5536.83781000000	2019-07-05 00:00:00.000	21154-1030	STREET	MD
3621000135	35285420	5536.65687000000	2018-05-20 00:00:00.000	89169	Las Vegas	NV
29910506673	87314257	5534.44061000000	2020-02-29 00:00:00.000	18966-3818	SOUTHAMPTON	PA
7226737	2614378	5533.00404000000	2014-10-29 00:00:00.000	48236-2631	grosse pointe shores	MI
55494587928	257450576	5532.60944000000	2022-05-26 00:00:00.000	13143-4225	RED CREEK	NY
69808831445	905105277	5530.66122000000	2022-12-27 00:00:00.000	97360-0056	MILL CITY	OR
5053250183	39433449	5528.04600000000	2018-07-29 00:00:00.000	77447-6617	Hockley	TX
25351255464	74220596	5527.51583000000	2019-10-13 04:00:00.000	65613-8039	BOLIVAR	MO
3974121	3580563	5520.50519000000	2015-03-24 00:00:00.000	01451-1846	Harvard	MA
3291000836	34886239	5519.39701000000	2018-05-15 04:00:00.000	93441	Los Olivos	CA
71469343359	279434559	5517.22949000000	2023-01-30 00:00:00.000	21010	Gunpowder	MD
8888820	7139842	5516.10865000000	2016-03-21 00:00:00.000	80521-4363	Fort Collins	CO
3175022	8506854	5514.24219000000	2016-06-16 04:00:00.000	94063-3919	REDWOOD CITY	CA
1012256	802699	5512.56934000000	2013-10-10 00:00:00.000	93110-2406	Santa Barbara	CA
6990355	1761177	5511.15117000000	2014-05-18 00:00:00.000	33406	West Palm Beach	FL
1885750519	26226450	5510.75751000000	2017-12-16 00:00:00.000	70510-2247	ABBEVILLE	LA
3918479	3120709	5509.78107000000	2015-02-21 00:00:00.000	11967	Shirley	NY
32983752192	98092859	5509.46885000000	2020-05-29 04:00:00.000	11373-3950	ELMHURST	NY
1208930	9148195	5501.81515000000	2016-07-21 04:00:00.000	93711-0441	Fresno	CA
16926750826	58767153	5500.68968000000	2019-04-14 00:00:00.000	34771-7929	SAINT CLOUD	FL
174500888	13121972	5500.14573000000	2017-01-13 00:00:00.000	92007	Cardiff	CA
50658597570	196852475	5499.45222000000	2021-12-02 00:00:00.000	27549-9227	LOUISBURG	NC
6802015	1096264	5498.77283000000	2013-12-06 00:00:00.000	06040-6629	MANCHESTER	CT
4829796	4993756	5496.06944000000	2015-09-17 00:00:00.000	34747-4872	Celebration	FL
11529750838	51427929	5493.01100000000	2019-01-15 05:00:00.000	29588-1901	MYRTLE BEACH	SC
9769603	11316517	5492.79200000000	2016-11-06 04:00:00.000	10001	New York	NY
5624750986	41216633	5490.12756000000	2018-08-27 04:00:00.000	81623-8837	CARBONDALE	CO
3244855	457790	5486.22590000000	2013-03-30 04:00:00.000	17350-8579	NEW OXFORD	PA
5994139	6813888	5485.73686000000	2016-02-25 00:00:00.000	22033	Fairfax	VA
1137000987	21106197	5484.11680000000	2017-08-22 00:00:00.000	30143-3554	Jasper	GA
5969751249	42273543	5481.51533000000	2018-09-12 00:00:00.000	05486-4009	SOUTH HERO	VT
47358862900	164616031	5480.80510000000	2021-09-13 04:00:00.000	11727-2308	CORAM	NY
8799702	6416281	5480.50187000000	2016-01-26 00:00:00.000	92065	Ramona	CA
32733751584	97484723	5479.49412000000	2020-05-23 04:00:00.000	89449	STATELINE	NV
2292259854	29989442	5476.01618000000	2018-02-07 00:00:00.000	91402-1250	Panorama City	CA
11709750260	42277568	5475.76547000000	2019-01-24 00:00:00.000	32778	TAVARES	FL
1729504590	24696877	5471.43843000000	2017-11-14 05:00:00.000	27021	King	NC
754378	8446656	5471.01614000000	2016-06-12 00:00:00.000	53190	Whitewater	WI
28564002684	84178597	5470.87942000000	2020-01-22 00:00:00.000	35242-6945	BIRMINGHAM	AL
2838000219	33754466	5469.47964000000	2018-04-14 00:00:00.000	33146	Coral Gables	FL
1299765854	22072092	5466.76510000000	2017-11-12 00:00:00.000	98682	Vancouver	WA
238821	317890	5460.18538000000	2012-11-16 05:00:00.000	99019-8504	Liberty Lake	WA
37720840193	115259628	5450.30932000000	2020-10-14 00:00:00.000	13302-2328	ALTMAR	NY
2983699	353485	5448.07504000000	2012-12-21 05:00:00.000	20781-1121	CHEVERLY	MD
5871393	6327214	5447.43178000000	2016-01-19 05:00:00.000	21409	Annapolis	MD
1951558	1624428	5447.29652000000	2014-04-20 00:00:00.000	70503	Lafayette	LA
788500405	18824541	5440.62518000000	2017-06-26 00:00:00.000	94707-1039	Kensington	CA
168500	223072	5440.33171000000	2012-08-13 04:00:00.000	60137	Glen Ellyn	IL
4805758	4907533	5438.73821000000	2015-09-07 04:00:00.000	98359-9501	OLALLA	WA
2755502013	33555035	5426.40846000000	2018-04-10 04:00:00.000	20744	Fort Washington	MD
511502523	16736238	5425.55451000000	2017-04-30 04:00:00.000	21136	reisterstown	MD
3858285	3238780	5419.23880000000	2015-02-04 00:00:00.000	34240-8503	SARASOTA	FL
7826572	3009043	5414.18814000000	2015-01-03 00:00:00.000	50479	THORNTON	IA
1212705	9215616	5412.20545000000	2016-07-25 04:00:00.000	02571	Wareham	MA
6930283	9526547	5412.07830000000	2016-08-10 00:00:00.000	90670-3217	Santa Fe Springs	CA
5249751163	40088092	5411.31913000000	2018-08-09 00:00:00.000	32615	Alachua	FL
6921598	1512987	5409.88871000000	2014-03-23 00:00:00.000	46970-7662	PERU	IN
1844650	1444648	5408.80944000000	2014-03-06 05:00:00.000	10990-5013	WARWICK	NY
9786917	11388480	5406.35321000000	2016-11-09 00:00:00.000	93420-9718	ARROYO GRANDE	CA
6169251755	43214198	5406.08095000000	2018-09-27 00:00:00.000	23139	POWHATAN	VA
1272006224	21870227	5402.75387000000	2017-09-10 00:00:00.000	85745-9423	TUCSON	AZ
12390750239	52642891	5401.43214000000	2019-01-31 00:00:00.000	76001-8120	Arlington	TX
11163751376	50912192	5400.80324000000	2019-01-09 05:00:00.000	75752-8208	ATHENS	TX
5066703	5873802	5400.38780000000	2015-12-10 05:00:00.000	45776	Shade	OH
7793892	2881604	5399.95942000000	2014-12-11 05:00:00.000	38375-5429	Selmer	TN
6775950	7894406	5398.39191000000	2016-05-16 04:00:00.000	12303-3776	Schenectady	NY
3126488	10798883	5395.90302000000	2016-10-14 00:00:00.000	43551-2106	PERRYSBURG	OH
7781318	2832504	5393.76200000000	2014-12-03 00:00:00.000	47401-8573	Bloomington	IN
23426509148	69313585	5391.31593000000	2019-08-12 00:00:00.000	20135-4614	BLUEMONT	VA
8857528	6898801	5383.00095000000	2016-03-03 05:00:00.000	26554-8563	Fairmont	WV
7045490	1960468	5381.36888000000	2014-06-30 00:00:00.000	37160-6629	Shelbyville	TN
1891871	1521238	5378.86380000000	2014-04-15 00:00:00.000	02760	North Attleboro	MA
482502666	16538529	5374.74101000000	2017-04-24 00:00:00.000	59937-8440	WHITEFISH	MT
1299762547	22118400	5373.08354000000	2017-09-17 04:00:00.000	92807-5120	Anaheim	CA
8238228	5913966	5371.22954000000	2015-12-14 00:00:00.000	97540-6621	Talent	OR
210504496	13548312	5367.82037000000	2017-01-26 00:00:00.000	91411-1025	Van Nuys	CA
838508084	19207104	5363.73681000000	2017-07-06 00:00:00.000	16066-1702	Cranberry Township	PA
3206779	2950579	5362.58456000000	2014-12-24 00:00:00.000	30680-3013	WINDER	GA
5959168	6649858	5357.28778000000	2016-07-13 00:00:00.000	33330	Davie	FL
2181252809	29070648	5356.72522000000	2018-01-21 00:00:00.000	79707-2502	MIDLAND	TX
46146113896	158152778	5356.08483000000	2021-08-04 04:00:00.000	12062-2426	EAST NASSAU	NY
2125387	8312981	5354.83920000000	2016-06-07 00:00:00.000	37931	Knoxville	TN
918661	605270	5354.75768000000	2013-07-14 00:00:00.000	27358	Summerfield	NC
6003293	7467651	5351.98404000000	2016-04-15 00:00:00.000	32327	crawfordville	FL
890705	604294	5350.82665000000	2013-07-26 00:00:00.000	94112	San Francisco	CA
466255670	16316163	5348.21569000000	2017-04-18 00:00:00.000	15644-9206	Jeannette	PA
4220852	4585368	5346.25475000000	2015-07-31 00:00:00.000	92069	San Marcos	CA
5248252076	40088228	5343.34821000000	2018-08-08 00:00:00.000	85032-3230	Phoenix	AZ
28252250458	83597456	5340.76429000000	2020-02-13 05:00:00.000	45177-9756	WILMINGTON	OH
80990841951	288821646	5338.01756000000	2023-08-11 00:00:00.000	61822-8924	CHAMPAIGN	IL
1311003658	22181032	5336.38801000000	2017-09-18 04:00:00.000	92660	Newport Beach	CA
2028251719	27407981	5336.21509000000	2017-12-30 00:00:00.000	07645	Montvale	NJ
37545784248	114612864	5335.71943000000	2020-10-08 04:00:00.000	20158-3309	HAMILTON	VA
7024620	9870023	5333.46213000000	2016-08-28 04:00:00.000	29910-9580	BLUFFTON	SC
4059691	3424001	5331.17752000000	2015-03-02 05:00:00.000	06033-3501	GLASTONBURY	CT
25285250220	73931114	5330.21410000000	2019-10-11 00:00:00.000	12412-5104	BOICEVILLE	NY
8044264	4478754	5325.27660000000	2015-07-18 00:00:00.000	90045-6003	Los Angeles	CA
838503718	19203709	5324.86698000000	2017-07-06 04:00:00.000	85022-4309	PHOENIX	AZ
2762749	2171184	5323.80870000000	2014-08-11 00:00:00.000	06410-2140	CHESHIRE	CT
4073630	3488501	5321.12543000000	2015-03-11 00:00:00.000	92585-9615	MENIFEE	CA
3793884	3130129	5320.23770000000	2015-01-19 00:00:00.000	91941-7122	LA MESA	CA
8832959	6697037	5315.94381000000	2016-02-16 05:00:00.000	72774-9458	West Fork	AR
7172528	2420687	5315.77564000000	2014-09-26 00:00:00.000	97707	Sunriver	OR
6921972	9497772	5312.54741000000	2016-08-09 00:00:00.000	02748-1434	SOUTH DARTMOUTH	MA
74982591174	283331473	5310.96699000000	2023-05-09 04:00:00.000	33126-1103	MIAMI	FL
35752049023	108153166	5309.59037000000	2020-08-20 00:00:00.000	07644-3701	LODI	NJ
1758630	9290585	5308.74959000000	2016-07-29 00:00:00.000	02822-2132	EXETER	RI
5542250627	40996413	5306.20577000000	2018-08-23 00:00:00.000	34491	Summerfield	FL
4818769	4957859	5305.29351000000	2015-09-13 00:00:00.000	78659-4441	PAIGE	TX
22152750430	66638786	5303.86347000000	2020-04-08 04:00:00.000	15367-1045	VENETIA	PA
30615254059	90176787	5302.28801000000	2020-03-20 00:00:00.000	85750-1529	TUCSON	AZ
443003186	16062928	5298.58497000000	2017-04-11 04:00:00.000	44514-2906	POLAND	OH
3771362	11081541	5296.23686000000	2016-10-27 00:00:00.000	20646-3507	LA PLATA	MD
1918016	1571925	5294.11082000000	2014-04-05 04:00:00.000	49779	ROGERS CITY	MI
6095064	7165634	5292.64303000000	2016-03-23 04:00:00.000	22193	Woodbridge	VA
2186656	1935089	5291.70067000000	2014-06-24 00:00:00.000	77488-8536	Wharton	TX
32860002816	97748086	5291.10769000000	2020-05-26 04:00:00.000	37853-3903	ROCKFORD	TN
7096052	2147832	5291.02407000000	2014-08-06 04:00:00.000	18013-5411	BANGOR	PA
14833	11162	5286.17751000000	2011-09-19 00:00:00.000	01921	Boxford	MA
468502511	16371562	5280.79915000000	2017-04-20 00:00:00.000	34788	Leesburg	FL
8554502183	47492492	5273.37458000000	2020-08-25 00:00:00.000	21029-1518	CLARKSVILLE	MD
3010228	2443201	5269.44560000000	2014-09-30 00:00:00.000	75075-2252	PLANO	TX
47803362267	168080573	5267.31909000000	2021-10-13 04:00:00.000	90077-3804	LOS ANGELES	CA
4911920	4748372	5267.18937000000	2015-08-20 00:00:00.000	23227-5003	Richmond	VA
3385501214	35119614	5260.09072000000	2018-05-09 04:00:00.000	89121-3421	LAS VEGAS	NV
40055071616	113064172	5259.96055000000	2021-01-12 00:00:00.000	34482-1213	OCALA	FL
49559109224	186634002	5259.15034000000	2021-11-07 00:00:00.000	06419-2228	KILLINGWORTH	CT
148251581	12852117	5259.00573000000	2017-01-04 05:00:00.000	06831	Greenwich	CT
29490250323	86285653	5257.26782000000	2020-02-18 00:00:00.000	15236-3736	PITTSBURGH	PA
886153	557455	5252.47710000000	2013-06-14 04:00:00.000	91205	Glendale	CA
8084383	4815567	5250.73569000000	2015-08-27 00:00:00.000	28376-8196	Raeford	NC
45542363927	154490591	5247.79942000000	2021-07-26 00:00:00.000	75149-1317	MESQUITE	TX
